run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_131653_d6c8bf,2026-05-04T13:20:08,rrt_only,no,13,20260517,0.338725,0.335144,0.335654,-0.429773,0.480911,0.313622,42,return_home,rrt_only,1,0,0.000000,0.028753,0.000000,0.000000,0.000000,2.081031,2.052078,22,0,22,2.013349,1.484465,0.202035,0.628336,0.302694,1.500000,0.832409,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:22,rrt_only,no,14,20260518,0.495846,0.281135,0.460915,-0.469582,0.499452,0.421164,43,pre_grasp,rrt_only,1,0,0.500616,0.030849,0.000000,0.000000,0.000000,1.533385,1.502360,16,0,16,1.477817,0.845912,0.147466,0.628319,0.299962,1.500000,0.952259,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:22,rrt_only,no,14,20260518,0.495846,0.281135,0.460915,-0.469582,0.499452,0.421164,44,pre_place,rrt_only,1,0,0.501513,0.031807,0.000000,0.000000,0.000000,3.185215,3.153148,32,0,32,3.065798,2.127671,0.187606,0.628319,0.152408,1.500000,0.451578,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:22,rrt_only,no,14,20260518,0.495846,0.281135,0.460915,-0.469582,0.499452,0.421164,45,return_home,rrt_only,1,0,0.000000,0.026517,0.000000,0.000000,0.000000,2.129580,2.102817,22,0,22,2.027507,1.545746,0.219198,0.628319,0.292846,1.500000,0.894808,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:38,rrt_only,no,15,20260519,0.488065,0.302209,0.433930,-0.382025,0.448058,0.475272,46,pre_grasp,rrt_only,1,0,0.500320,0.027584,0.000000,0.000000,0.000000,1.479557,1.451830,16,0,16,1.430218,0.811877,0.144371,0.628319,0.306872,1.500000,0.974197,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:38,rrt_only,no,15,20260519,0.488065,0.302209,0.433930,-0.382025,0.448058,0.475272,47,pre_place,rrt_only,1,0,0.500347,0.031787,0.000000,0.000000,0.000000,3.034456,3.002484,31,0,31,2.939900,2.002627,0.165607,0.628319,0.141195,1.500000,0.419257,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:38,rrt_only,no,15,20260519,0.488065,0.302209,0.433930,-0.382025,0.448058,0.475272,48,return_home,rrt_only,1,0,0.000000,0.041610,0.000000,0.000000,0.000000,2.094153,2.052377,22,0,22,2.019279,1.466479,0.196390,0.628347,0.263655,1.500000,0.805612,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:54,rrt_only,no,16,20260520,0.374230,0.209004,0.400813,-0.471119,0.430420,0.301210,49,pre_grasp,rrt_only,1,0,0.501501,0.031864,0.000000,0.000000,0.000000,1.333858,1.301824,14,0,14,1.275104,0.767316,0.185424,0.628319,0.466679,1.500000,1.512385,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:54,rrt_only,no,16,20260520,0.374230,0.209004,0.400813,-0.471119,0.430420,0.301210,50,pre_place,rrt_only,1,0,0.500606,0.030794,0.000000,0.000000,0.000000,3.133513,3.102477,32,0,32,3.027545,2.161543,0.211386,0.628319,0.174131,1.500000,0.515944,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:54,rrt_only,no,16,20260520,0.374230,0.209004,0.400813,-0.471119,0.430420,0.301210,51,return_home,rrt_only,1,0,0.000000,0.032873,0.000000,0.000000,0.000000,2.286262,2.253146,23,0,23,2.179439,1.631439,0.207739,0.628319,0.253919,1.500000,0.772504,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:21:09,rrt_only,no,17,20260521,0.312806,0.335864,0.388593,-0.316085,0.409936,0.401578,52,pre_grasp,rrt_only,1,0,0.500869,0.031902,0.000000,0.000000,0.000000,0.984897,0.952845,11,0,11,0.922905,0.488163,0.156934,0.628319,0.669228,1.500000,2.272069,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:21:09,rrt_only,no,17,20260521,0.312806,0.335864,0.388593,-0.316085,0.409936,0.401578,53,pre_place,rrt_only,1,0,0.502356,0.028692,0.000000,0.000000,0.000000,2.431189,2.402267,25,0,25,2.361574,1.552656,0.174795,0.628319,0.193512,1.500000,0.584275,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:21:09,rrt_only,no,17,20260521,0.312806,0.335864,0.388593,-0.316085,0.409936,0.401578,54,return_home,rrt_only,1,0,0.000000,0.052312,0.000000,0.000000,0.000000,2.105099,2.052581,22,0,22,2.009122,1.420934,0.168672,0.628319,0.253518,1.500000,0.697174,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:21:23,rrt_only,no,18,20260522,0.338980,0.494993,0.384748,-0.366776,0.411835,0.450461,55,pre_grasp,rrt_only,1,0,0.500796,0.036056,0.000000,0.000000,0.000000,0.938815,0.902649,10,0,10,0.859951,0.427295,0.146958,0.600000,0.718891,1.500000,2.496150,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:21:23,rrt_only,no,18,20260522,0.338980,0.494993,0.384748,-0.366776,0.411835,0.450461,56,pre_place,rrt_only,1,0,0.502109,0.029807,0.000000,0.000000,0.000000,2.482511,2.452440,25,0,25,2.380825,1.559462,0.162632,0.628319,0.178358,1.500000,0.538519,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:21:23,rrt_only,no,18,20260522,0.338980,0.494993,0.384748,-0.366776,0.411835,0.450461,57,return_home,rrt_only,1,0,0.000000,0.030884,0.000000,0.000000,0.000000,2.183157,2.152075,22,0,22,2.087079,1.490071,0.176509,0.628335,0.227754,1.500000,0.695915,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:21:38,rrt_only,no,19,20260523,0.412493,0.283655,0.379119,-0.322063,0.388333,0.313398,58,pre_grasp,rrt_only,1,0,0.501707,0.029929,0.000000,0.000000,0.000000,1.333228,1.303095,14,0,14,1.276639,0.718961,0.161922,0.628319,0.406830,1.500000,1.318432,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:21:38,rrt_only,no,19,20260523,0.412493,0.283655,0.379119,-0.322063,0.388333,0.313398,59,pre_place,rrt_only,1,0,0.500959,0.032040,0.000000,0.000000,0.000000,2.835564,2.803356,29,0,29,2.762287,1.860491,0.176216,0.628319,0.161702,1.500000,0.482443,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
